,Unnamed: 0,Unnamed: 0.1,RegionName,State,Date,Price,Housing Inventory,UnemploymentRate,cases,deaths,cases_rate,death_rate,fully_vaccinated,fully_vaccinated_rate,inventory_price_increased,inventory_price_decreased,median_days_on_market,Population,Area,GDP,GDP_pp,Population_Density,Violent_Crimes,Violent_Crimes_pp,Property_Crime,Property_Crimes_pp,Revenue_pp,Expenditures_pp,Hospital,Hospital_pp,School,School_pp,Public_School,Public_School_pp,Private_School,Private_School_pp,latitude,longitude,x_dist,y_dist
1127,1127,1138,Sutter County,CA,2021-09,421137,82,6.9,1160.0,26.0,0.0109695783331914,0.0002458698591922,4006,0.0378891757370579,4,40,36,99063,603,"3,095,179",31.24455145,157.8,316,3.3,"2,364",24.9,27675,27947,4,4.04e-05,53,0.000535013,47,0.000474446,6,6.06e-05,39.0219764,-121.6739371,3159.393666078655,699.7217036266392
1128,1128,1139,Mendocino County,CA,2021-09,491892,215,5.1,988.0,18.0,0.0111715419667793,0.0002035301168036,2689,0.0304126761572006,0,52,61,91305,"3,509","3,261,212",35.71778106,25,512,5.8,"1,546",17.6,40129,39101,3,3.29e-05,82,0.000898089,70,0.000766661,12,0.000131428,39.5500194,-123.438353,3322.4966908145743,758.3455370198571
1129,1129,1140,Yuba County,CA,2021-09,375264,133,7.2,1011.0,5.0,0.0127506621263715,6.30596544330937e-05,3118,0.0393282044814395,8,40,39,83421,630,"2,948,046",35.33937498,115.6,296,4.1,"2,135",29.2,36427,34662,2,2.4e-05,47,0.000563407,42,0.00050347,5,5.99e-05,39.2547027,-121.3998995,3134.039872943807,725.5585405286556
1130,1130,1141,Lake County,CA,2021-09,323066,364,6.2,726.0,20.0,0.0111914414761603,0.0003083041728969,2034,0.0313545343836229,8,100,51,68766,"1,258","1,768,943",25.7240933,51.1,307,4.8,"1,832",28.5,35392,33872,2,2.91e-05,55,0.000799814,46,0.000668935,9,0.000130879,42.3689363,-87.8271534,0.0,1071.395161605948
1131,1131,1142,Tehama County,CA,2021-09,310662,217,5.8,1205.0,24.0,0.0182894437277073,0.0003642710783941,2040,0.0309681009840377,0,64,45,65498,"2,951","1,882,273",28.73786986,21.5,321,5.1,"1,589",25.1,31276,31226,1,1.53e-05,54,0.000824453,42,0.000641241,12,0.000183212,40.0982197,-122.174605,3205.7003103162606,819.2129049626614
1132,1132,1143,Tuolumne County,CA,2021-09,375952,289,6.1,815.0,19.0,0.0155679929705258,0.0003629348054478,1403,0.0267998701075433,0,116,47,55810,"2,236","2,455,844",44.00365526,24.5,151,2.8,"1,157",21.3,40378,40389,3,5.38e-05,39,0.000698799,31,0.000555456,8,0.000143343,38.029655,-119.9740534,3002.030984204664,589.5676215863596
1133,1133,1144,San Benito County,CA,2021-09,822728,83,5.9,338.0,3.0,0.005279435194152,4.685889225578707e-05,2099,0.032796018035467,8,36,37,66677,"1,389","2,075,377",31.1258305,41,196,3.4,736,12.9,23295,22862,2,3e-05,36,0.000539916,29,0.000434933,7,0.000104984,36.5760883,-120.9876321,3095.8864574818285,428.2459289372278
1134,1134,1145,Calaveras County,CA,2021-09,451440,343,4.8,572.0,11.0,0.0129151708099076,0.0002483686694213,1203,0.0271700271700271,8,112,43,46221,"1,020","1,292,735",27.96856407,44,113,2.5,989,22.0,33400,33016,1,2.16e-05,26,0.000562515,22,0.000475974,4,8.65e-05,38.1960477,-120.6805037,3067.4549149197924,608.0369805698822
1135,1135,1146,Siskiyou County,CA,2021-09,262255,166,6.2,556.0,11.0,0.0126490126490126,0.0002502502502502,1046,0.0238116904783571,0,44,65,44118,"6,287","1,546,848",35.06160751,7.1,137,3.1,724,16.4,37841,37241,2,4.53e-05,57,0.00129199,50,0.001133324,7,0.000158665,41.7743261,-122.5770126,3242.904787300617,1005.3490263926586
1136,1136,1147,Amador County,CA,2021-09,392469,130,5.7,562.0,7.0,0.0145856583011082,0.0001816719005476,958,0.024863097246373,4,40,49,41259,606,"1,570,431",38.06274995,62.5,81,2.2,629,16.9,30909,30810,1,2.42e-05,19,0.000460506,16,0.000387794,3,7.27e-05,38.3488921,-120.7740931,3076.1194295158457,625.0029594891616
1137,1137,1148,Lassen County,CA,2021-09,214105,109,4.6,619.0,12.0,0.0205887244304008,0.0003991352070513,533,0.017750429624702,0,16,91,33159,"4,558","1,071,059",32.30070267,7.3,140,4.2,521,15.6,32798,31720,1,3.02e-05,31,0.000934889,29,0.000874574,2,6.03e-05,40.5394389,-120.7120023,3070.3711302375955,868.2062232216956
1138,1138,1149,Del Norte County,CA,2021-09,313615,101,6.1,513.0,9.0,0.0186152841280208,0.0003265839320705,1018,0.0369523671287225,0,20,55,28100,"1,008","688,089",24.48715302,27.9,165,5.9,649,23.1,40143,39264,1,3.56e-05,18,0.000640569,16,0.000569395,2,7.12e-05,41.7076287,-123.9659708,3371.2214777270856,997.9410624597137
1139,1139,1150,Glenn County,CA,2021-09,311466,34,5.6,366.0,4.0,0.0124710372086683,0.0001362954886193,987,0.0336536277315887,0,12,52,28805,"1,315","982,720",34.11629925,21.3,125,4.5,527,18.8,43299,43366,1,3.47e-05,35,0.001215067,32,0.001110918,3,0.000104149,39.6437813,-122.4467238,3230.8603617743934,768.7556297833373
1140,1140,1151,Colusa County,CA,2021-09,307678,18,8.2,110.0,3.0,0.0048687646616208,0.0001327844907714,842,0.0372829342421693,0,8,29,21917,"1,151","1,199,687",54.73773783,18.6,40,1.9,350,16.3,42181,40480,1,4.56e-05,24,0.00109504,20,0.000912534,4,0.000182507,39.1040645,-122.2653887,3214.094795551754,708.8348522819572
1141,1141,1152,Plumas County,CA,2021-09,336254,186,6.8,291.0,2.0,0.015318208138127,0.000105279781018,461,0.0242669895246617,0,24,79,19915,"2,554","1,006,000",50.51468742,7.6,91,4.7,312,16.2,49764,48982,3,0.00015064,19,0.000954055,16,0.000803415,3,0.00015064,39.99268319999999,-120.8039474,3078.8832068436723,807.4946062610758
1142,1142,1153,Inyo County,CA,2021-09,430713,24,4.8,228.0,0.0,0.0123557145179645,0.0,377,0.020448346249029,0,0,39,18970,"10,192","1,224,445",64.54638904,1.8,106,5.7,303,16.4,64893,62300,2,0.00010543,29,0.00152873,28,0.001476015,1,5.27e-05,36.3091865,-117.5495846,2777.2347705430557,398.628576177204
1143,1143,1154,Mariposa County,CA,2021-09,358137,82,5.6,254.0,0.0,0.0142736723798819,0.0,286,0.0160719303175049,0,16,68,17147,"1,451","664,863",38.77430454,12.4,71,4.0,276,15.4,58085,57969,1,5.83e-05,17,0.000991427,16,0.000933108,1,5.83e-05,37.4893626,-119.9679294,3001.463685972131,529.5995237959149
1144,1144,1155,Mono County,CA,2021-09,570989,73,5.6,150.0,1.0,0.0107442160303703,7.162810686913545e-05,266,0.0191008284984361,0,8,63,13247,"3,044","1,027,563",77.56948743,4.7,36,2.5,184,13.0,67323,67973,1,7.55e-05,0,0.0,0,0.0,0,0.0,37.9218608,-118.9528645,2907.39605347475,577.6028946195834
1145,1145,1156,Trinity County,CA,2021-09,334926,103,4.6,141.0,7.0,0.0105586341171184,0.0005241875093604,259,0.0194448604662772,0,16,93,16060,"3,179","371,527",23.13368618,4.3,34,2.5,174,12.9,64746,64241,1,6.23e-05,25,0.001556663,24,0.001494396,1,6.23e-05,40.6329485,-123.0622553,3287.7507874765697,878.590082609882
1146,1146,1157,Modoc County,CA,2021-09,157880,47,4.9,31.0,0.0,0.0032717678100263,0.0,188,0.0198416886543535,0,0,68,8661,"3,944","357,793",41.31081861,2.4,49,5.2,166,17.8,64291,62953,2,0.00023092,17,0.001962822,15,0.001731902,2,0.00023092,41.4565165,-120.629366,3062.72030914532,970.0512419048911
1147,1147,1158,Sierra County,CA,2021-09,300486,28,4.3,20.0,0.0,0.0064205457463884,0.0,69,0.0222578919208132,0,4,83,3283,953,"82,019",24.98294243,3.2,11,3.6,29,9.6,104352,100503,1,0.000304599,0,0.0,0,0.0,0,0.0,39.5532845,-120.2512728,3027.708435296758,758.7080481082694
1148,1148,1159,Alpine County,CA,2021-09,486126,31,8.4,10.0,0.0,0.0089525514771709,0.0,1,0.0011936735302894,0,4,101,1235,739,"99,643",80.68259109,1.6,4,3.3,24,20.0,252437,247344,0,0.0,0,0.0,0,0.0,0,0.0,38.5940736,-119.8815203,2993.458870549918,652.2194342661168
1149,1149,1160,Los Angeles County,CA,2021-10,809539,8208,7.1,31466.0,448.0,0.0030675920202052,4.3675116794379016e-05,200389,0.0195357757537524,536,1980,36,9829544,"4,060","662,418,536",67.39056624,"2,457.90","42,725",4.3,"217,493",21.8,33864,33230,131,1.33e-05,3232,0.000328805,2283,0.000232259,949,9.65e-05,34.0522265,-118.2436596,2841.630363614631,148.23254839934924
1150,1150,1161,San Diego County,CA,2021-10,820274,2536,5.3,14731.0,132.0,0.0043706744979406,3.91642817003707e-05,83232,0.0246949587064077,324,772,32,3286069,"4,204","203,932,550",62.05972851,756.7,"10,585",3.3,"59,050",18.6,22016,21083,37,1.13e-05,1058,0.000321965,789,0.000240105,269,8.19e-05,32.7157305,-117.1610966,2741.1773351781135,0.0
1151,1151,1162,Orange County,CA,2021-10,950605,2015,4.7,7550.0,135.0,0.0023385335505227,4.1814838320604575e-05,50909,0.0157685304004715,200,540,35,3167809,948,"220,075,102",69.4723394,"3,903.60","6,257",2.0,"54,754",17.7,20776,20309,41,1.29e-05,959,0.000302733,642,0.000202664,317,0.000100069,33.7174708,-117.8311428,2803.3613340096917,111.10134270368917
1152,1152,1163,Riverside County,CA,2021-10,551214,3271,6.3,11350.0,183.0,0.0045985953013295,7.414475243553357e-05,46849,0.018981596840272,336,1064,35,2458395,"7,208","75,327,830",30.64106053,314.6,"6,260",2.8,"61,434",27.1,27929,28072,24,9.76e-06,697,0.000283518,538,0.000218842,159,6.47e-05,33.9532966,-117.3961192,2762.992090010958,137.25900290052763
1153,1153,1164,San Bernardino County,CA,2021-10,485508,3271,6.3,10350.0,173.0,0.0046676329644024,7.801937225522888e-05,43838,0.0197703193863558,288,900,36,2194710,"20,062","78,146,465",35.60673848,103.6,"8,281",4.0,"54,778",26.4,29477,27905,32,1.46e-05,740,0.000337174,587,0.000267461,153,6.97e-05,34.9592083,-116.419389,2672.3088151510783,248.84545588943442
1154,1154,1165,Santa Clara County,CA,2021-10,1531444,1088,3.7,4560.0,35.0,0.0023175618842388,1.7788303936043427e-05,23460,0.0119234154221206,56,232,32,1885508,"1,291","282,946,368",150.0637324,"1,427.30","4,676",2.5,"43,084",23.4,39774,38937,17,9.02e-06,631,0.000334658,426,0.000225934,205,0.000108724,37.3336581,-121.8907041,3179.4447585627577,512.3186021105837
1155,1155,1166,Alameda County,CA,2021-10,1158168,1315,5.0,3500.0,41.0,0.0020760597098498,2.4319556601098767e-05,23376,0.0138659039421012,96,284,29,1648556,738,119117078,72.25540291,2109.8,10356,6.6,57620,37.0,27341,26306,27,1.64e-05,562,0.000340904,401,0.000243243,161,9.77e-05,37.6016892,-121.7195459,3163.612809522244,542.066416629334
1156,1156,1167,Sacramento County,CA,2021-10,520587,1428,5.8,7899.0,112.0,0.0050377078716178,7.142971029512587e-05,28490,0.0181703577331696,96,536,30,1588921,966,"77,961,074",49.06541861,"1,503.00","7,452",5.1,"40,246",27.8,33750,33214,19,1.2e-05,511,0.000321602,398,0.000250484,113,7.11e-05,38.47467,-121.3541631,3129.807814234712,638.9648451122517
1157,1157,1168,Contra Costa County,CA,2021-10,911845,1079,5.3,3194.0,39.0,0.0027532133033473,3.3617820548073905e-05,24198,0.0208591393205809,68,308,28,1161413,720,"71,878,033",61.88843504,"1,496.00","3,650",3.4,"32,232",29.8,38948,37226,12,1.03e-05,394,0.000339242,289,0.000248835,105,9.04e-05,37.8534093,-121.9017954,3180.470614251112,570.0051647719922
1158,1158,1169,Fresno County,CA,2021-10,358681,855,7.7,9321.0,131.0,0.0090299904962764,0.0001269100691998,22085,0.021396133473225,52,272,29,1013581,"5,963","39,921,581",39.38667063,159.2,"4,547",4.8,"32,535",34.3,26135,25200,15,1.48e-05,421,0.000415359,367,0.000362083,54,5.33e-05,36.9858984,-119.2320784,2933.2784760347017,473.72400798323304
1159,1159,1170,Kern County,CA,2021-10,309586,1333,8.3,7527.0,144.0,0.0081175431463541,0.0001552977564866,22235,0.0239802024119323,96,388,31,917673,"8,142","46,781,960",50.97889989,105.5,"4,465",5.2,"28,283",33.0,34507,33308,15,1.63e-05,329,0.000358516,276,0.000300761,53,5.78e-05,35.4937274,-118.8596804,2898.7569165982814,308.14753321855574
1160,1160,1171,Ventura County,CA,2021-10,794236,682,5.0,2450.0,16.0,0.0028730678618628,1.876289215910464e-05,14178,0.0166270496016599,40,220,36,839784,"1,846","46,470,387",55.33611857,453.5,"1,890",2.3,"16,812",20.1,30789,30258,13,1.55e-05,310,0.000369143,226,0.000269117,84,0.000100026,34.3704884,-119.1390642,2924.6568990224373,183.53613489409116
1161,1161,1172,San Francisco County,CA,2021-10,1538754,1231,3.9,1805.0,19.0,0.0020229076074774,2.129376428923656e-05,8721,0.0097745849583837,20,252,35,815201,47,"155,258,114",190.4537826,"17,680.10","6,822",8.2,"45,936",55.4,32198,34059,18,2.21e-05,242,0.000296859,134,0.000164377,108,0.000132483,37.7749295,-122.4194155,3228.3357028010464,561.2944592245964
1162,1162,1173,San Mateo County,CA,2021-10,1646929,606,3.6,1546.0,0.0,0.0019871439753933,0.0,9249,0.0118881595267872,16,136,33,737888,449,"113,829,269",154.2636132,"1,649.70","1,561",2.1,"14,186",19.2,32749,30849,11,1.49e-05,269,0.000364554,182,0.00024665,87,0.000117904,37.4337342,-122.4014193,3226.6719178071635,523.4255328009211
1163,1163,1174,San Joaquin County,CA,2021-10,527012,801,7.3,3982.0,92.0,0.0050885252605281,0.0001175651240503,15681,0.0200393161628617,60,292,34,789410,"1,399","26,787,016",33.93295753,503.9,"5,346",7.6,"25,092",35.8,29849,29388,10,1.27e-05,289,0.000366096,251,0.000317959,38,4.81e-05,37.9175935,-121.1710389,3112.8614730972126,577.1292458346104
1164,1164,1175,Stanislaus County,CA,2021-10,435944,535,6.9,4293.0,91.0,0.0076346738324355,0.0001618344558005,12801,0.0227653062494775,28,212,31,552999,"1,495","20,632,799",37.31073474,349.8,"2,826",5.4,"18,559",35.5,28292,27638,12,2.17e-05,231,0.000417722,197,0.000356239,34,6.15e-05,37.5090711,-120.9876321,3095.8864574818285,531.7869115190105
1165,1165,1176,Sonoma County,CA,2021-10,779675,661,4.2,1652.0,11.0,0.0033261655673407,2.214759155008981e-05,6659,0.0134086888357346,36,184,43,485887,"1,576","26,325,465",54.18022092,312.1,"1,821",3.7,"8,583",17.5,31332,30726,12,2.47e-05,231,0.000475419,181,0.000372515,50,0.000102905,38.5779555,-122.9888319,3280.966218825282,650.430202759301
1166,1166,1177,Tulare County,CA,2021-10,303753,449,9.2,4649.0,87.0,0.0095969844536696,0.0001795951059301,11487,0.0237134350213208,36,144,42,477054,"4,824","16,847,054",35.31477359,93.5,"1,903",4.2,"11,398",25.3,27942,27295,7,1.47e-05,223,0.000467452,204,0.000427625,19,3.98e-05,36.1341739,-118.8596804,2898.7569165982814,379.2086328094946
1167,1167,1178,Santa Barbara County,CA,2021-10,856584,437,4.4,1647.0,21.0,0.0036088900964781,4.6014992122671584e-05,8311,0.0182117113267729,24,72,36,446475,"2,738","25,885,092",57.97657652,157.8,"1,294",3.0,"9,088",21.1,31421,30901,9,2.02e-05,173,0.00038748,129,0.00028893,44,9.85e-05,34.4208305,-119.6981901,2976.47365147047,189.12056152654011
1168,1168,1179,Monterey County,CA,2021-10,785177,331,5.5,878.0,9.0,0.0019566244439888,2.0056514801707928e-05,8386,0.018688957625784,12,76,43,437325,"3,322","25,122,789",57.44649631,129.5,"1,833",4.3,"10,577",24.9,35896,35092,4,9.15e-06,177,0.000404733,155,0.000354427,22,5.03e-05,36.3136201,-121.3541631,3129.807814234712,399.1205496421094
1169,1169,1180,Solano County,CA,2021-10,578614,423,6.1,1363.0,20.0,0.00306805775962,4.5019189429494325e-05,8482,0.0190933885568723,36,168,24,451716,828,"20,899,701",46.26734718,513.1,"2,109",5.0,"13,453",31.9,26180,25558,7,1.55e-05,136,0.000301074,107,0.000236874,29,6.42e-05,38.3104969,-121.9017954,3180.470614251112,620.7409876759039
1170,1170,1181,Placer County,CA,2021-10,681407,681,4.1,2244.0,43.0,0.0056039197470744,0.0001073834889145,6263,0.0156413624550695,24,256,34,412300,"1,407","19,894,372",48.2521756,256.9,596,1.6,"6,643",18.4,27036,27085,4,9.7e-06,170,0.000412321,135,0.000327431,35,8.49e-05,39.0915751,-120.8039474,3078.8832068436723,707.4483122111869
1171,1171,1182,San Luis Obispo County,CA,2021-10,788213,307,4.3,1220.0,23.0,0.0043749237974338,8.247807159096614e-05,3823,0.0137092898996636,4,80,43,283159,"3,304","15,449,070",54.55969967,83.1,"1,177",4.3,"5,683",20.7,32267,30230,6,2.12e-05,110,0.000388474,87,0.000307248,23,8.12e-05,35.3102296,-120.4357631,3044.7937600605765,287.788827666259
1172,1172,1183,Santa Cruz County,CA,2021-10,1142597,203,5.1,716.0,5.0,0.0026131482231686,1.824824178190432e-05,3304,0.0120596547189344,4,44,41,267792,446,"12,786,326",47.74722919,600.2,"1,139",4.3,"8,121",30.4,29521,29605,5,1.87e-05,117,0.000436906,86,0.000321145,31,0.000115761,37.0453988,-121.9579578,3185.6650373319662,480.32723954065534
1173,1173,1184,Merced County,CA,2021-10,381995,327,8.0,2368.0,38.0,0.0082388142787558,0.0001322107021084,5700,0.0198327650592628,12,84,38,286461,"1,929","9,012,107",31.46015339,135.2,"1,485",5.7,"7,126",27.2,28533,28121,3,1.05e-05,134,0.000467777,116,0.000404942,18,6.28e-05,37.2009788,-120.7120023,3070.3711302375955,497.5935005748587
1174,1174,1185,Marin County,CA,2021-10,1488456,297,3.4,484.0,4.0,0.0018558282208588,1.5337423312883436e-05,2480,0.0095092024539877,12,80,34,260206,520,"22,815,861",87.68383896,493.4,454,1.8,"4,565",17.8,34416,32310,4,1.54e-05,127,0.000488075,79,0.000303606,48,0.000184469,38.083403,-122.7633036,3260.123960412611,595.5335177232062
1175,1175,1186,Butte County,CA,2021-10,396704,348,5.4,1592.0,40.0,0.00731049873949,0.0001836808728515,3777,0.017345597092944,4,148,44,208309,"1,640","8,434,322",40.48947477,135.4,678,3.1,"6,631",29.9,30734,28860,7,3.36e-05,113,0.000542463,97,0.000465654,16,7.68e-05,39.6253952,-121.5370003,3146.725069546704,766.7142648810096
1176,1176,1187,Yolo County,CA,2021-10,601095,163,4.6,990.0,7.0,0.0044273115932955,3.1304223386938095e-05,3233,0.0144580791728529,4,56,31,216986,"1,012","13,013,233",59.97268487,201.2,757,3.7,"5,507",27.0,25065,24354,2,9.22e-06,80,0.000368687,68,0.000313384,12,5.53e-05,38.7646021,-121.9017954,3180.470614251112,671.1496956432893
1177,1177,1188,El Dorado County,CA,2021-10,665986,577,4.7,906.0,14.0,0.0046919180934033,7.250204559342924e-05,2551,0.0132143609289928,16,228,40,193221,"1,712","7,238,157",37.46050895,106.3,409,2.3,"3,138",17.3,29023,28768,3,1.55e-05,91,0.000470963,69,0.000357104,22,0.000113859,38.74263759999999,-120.4357631,3044.7937600605765,668.7113992730007
1178,1178,1189,Shasta County,CA,2021-10,365846,448,5.4,2083.0,68.0,0.0117071799915694,0.0003821835042855,3773,0.0212055641421947,8,172,45,182139,"3,786","7,437,919",40.8364985,47.3,"1,275",7.1,"5,705",32.0,28792,27515,7,3.84e-05,120,0.000658837,97,0.00053256,23,0.000126277,40.7908864,-121.8474493,3175.443948458601,896.1288248245052
1179,1179,1190,Imperial County,CA,2021-10,303693,75,17.7,1659.0,6.0,0.0086564500727893,3.130723353630857e-05,3737,0.0195026672023682,4,20,37,179851,"4,175","8,155,429",45.34547487,42.4,583,3.3,"5,536",31.3,29846,29899,2,1.11e-05,88,0.000489294,77,0.000428132,11,6.12e-05,33.0113694,-115.4733554,2584.418141177178,32.78695505710028
1180,1180,1191,Kings County,CA,2021-10,301365,201,7.8,2278.0,35.0,0.0145611209122753,0.0002237222264835,3212,0.0205334390154517,12,80,36,153443,"1,390","5,924,008",38.60722223,109,696,4.6,"3,475",23.0,24498,24704,4,2.61e-05,78,0.000508332,72,0.00046923,6,3.91e-05,36.0988489,-119.8815203,2993.458870549918,375.2889297624246
1181,1181,1192,Madera County,CA,2021-10,371997,385,7.3,1814.0,19.0,0.0113311970216567,0.0001186839820349,2923,0.0182585936572781,16,96,44,159410,"2,138","6,012,170",37.71513707,71.3,888,5.8,"3,380",22.2,23808,23972,2,1.25e-05,96,0.000602221,85,0.000533216,11,6.9e-05,37.251926,-119.6962677,2976.2955317902356,503.2477171858231
1182,1182,1193,Napa County,CA,2021-10,875643,275,4.5,443.0,7.0,0.0031721708246212,5.0124595422908376e-05,1772,0.0126886832984848,0,72,59,136207,754,"9,870,652",72.46802294,186.1,534,3.8,"2,385",17.1,36958,35231,3,2.2e-05,61,0.000447848,42,0.000308354,19,0.000139494,38.5024689,-122.2653887,3214.094795551754,642.0506826283955
1183,1183,1194,Humboldt County,CA,2021-10,426856,178,4.8,606.0,14.0,0.0045190830586585,0.0001044012587808,1942,0.0144819460394636,4,40,31,136310,"3,573","4,986,467",36.58181351,37.8,485,3.6,"4,787",35.5,31924,32019,6,4.4e-05,104,0.000762967,92,0.000674932,12,8.8e-05,40.7450055,-123.8695086,3362.3150272425264,891.0337772534464
1184,1184,1195,Nevada County,CA,2021-10,653475,460,4.5,609.0,4.0,0.006169587681086,4.052274338972749e-05,1507,0.0152703204673623,4,128,45,103487,958,"3,940,019",38.07259849,103,308,3.1,"1,591",16.1,26949,26407,2,1.93e-05,51,0.000492816,41,0.000396185,10,9.66e-05,39.1346666,-121.1710389,3112.8614730972126,712.2322288706947
1185,1185,1196,Sutter County,CA,2021-10,427114,87,6.8,613.0,11.0,0.0057968547571089,0.0001040218635044,2260,0.0213749168613136,4,40,35,99063,603,"3,095,179",31.24455145,157.8,316,3.3,"2,364",24.9,27675,27947,4,4.04e-05,53,0.000535013,47,0.000474446,6,6.06e-05,39.0219764,-121.6739371,3159.393666078655,699.7217036266392
1186,1186,1197,Mendocino County,CA,2021-10,499126,236,5.0,503.0,4.0,0.0056875360417915,4.5228914845260576e-05,1613,0.0182385599113513,0,60,57,91305,"3,509","3,261,212",35.71778106,25,512,5.8,"1,546",17.6,40129,39101,3,3.29e-05,82,0.000898089,70,0.000766661,12,0.000131428,39.5500194,-123.438353,3322.4966908145743,758.3455370198571
1187,1187,1198,Yuba County,CA,2021-10,382434,141,7.0,619.0,4.0,0.0078067852188169,5.0447723546474966e-05,1791,0.0225963761718586,12,40,42,83421,630,"2,948,046",35.33937498,115.6,296,4.1,"2,135",29.2,36427,34662,2,2.4e-05,47,0.000563407,42,0.00050347,5,5.99e-05,39.2547027,-121.3998995,3134.039872943807,725.5585405286556
1188,1188,1199,Lake County,CA,2021-10,327904,389,6.2,443.0,5.0,0.0068289374296681,7.707604322424504e-05,1158,0.0178508116107351,12,116,56,68766,"1,258","1,768,943",25.7240933,51.1,307,4.8,"1,832",28.5,35392,33872,2,2.91e-05,55,0.000799814,46,0.000668935,9,0.000130879,42.3689363,-87.8271534,0.0,1071.395161605948
1189,1189,1200,Tehama County,CA,2021-10,314902,221,5.6,864.0,18.0,0.0131137588221901,0.0002732033087956,1311,0.0198983076572815,4,56,49,65498,"2,951","1,882,273",28.73786986,21.5,321,5.1,"1,589",25.1,31276,31226,1,1.53e-05,54,0.000824453,42,0.000641241,12,0.000183212,40.0982197,-122.174605,3205.7003103162606,819.2129049626614
