,RegionName,State_x,Date,Price,Housing Inventory,UnemploymentRate,cases,cases_rate,deaths,death_rate,fully_vaccinated,fully_vaccinated_rate,Population,Area,GDP,GDPpp
546,Merced County,CA,2020-11,306344.0,366.0,8.9,2921.0,0.0101628279173335,28.0,9.74184120798831e-05,3.0,1.0437687008558903e-05,286461,1929,9012107,31.46015339
547,Marin County,CA,2020-11,1293049.0,414.0,4.9,799.0,0.0030636503067484,3.0,1.1503067484662576e-05,2.0,7.668711656441718e-06,260206,520,22815861,87.68383896
548,Butte County,CA,2020-11,348469.0,346.0,6.9,1234.0,0.005666554927469,10.0,4.592021821287696e-05,3.0,1.3776065463863083e-05,208309,1640,8434322,40.48947477
549,Yolo County,CA,2020-11,500699.0,189.0,5.8,2050.0,0.0091676654204604,26.0,0.0001162728297229,3.0,1.341609573725918e-05,216986,1012,13013233,59.97268487
550,El Dorado County,CA,2020-11,525980.0,491.0,5.7,1691.0,0.0087572113641777,3.0,1.5536152627163412e-05,3.0,1.5536152627163412e-05,193221,1712,7238157,37.46050895
551,Shasta County,CA,2020-11,304698.0,443.0,6.5,3353.0,0.0188450189686665,25.0,0.0001405086412814,33.0,0.0001854714064914,182139,3786,7437919,40.8364985
552,Imperial County,CA,2020-11,249591.0,83.0,16.4,3776.0,0.0197026856388501,36.0,0.0001878434012178,0.0,0.0,179851,4175,8155429,45.34547487
553,Kings County,CA,2020-11,260360.0,175.0,8.8,3119.0,0.0199368464114954,8.0,5.113650891053668e-05,0.0,0.0,153443,1390,5924008,38.60722223
554,Madera County,CA,2020-11,311143.0,378.0,7.9,1794.0,0.0112062665142514,11.0,6.871177907289071e-05,0.0,0.0,159410,2138,6012170,37.71513707
555,Napa County,CA,2020-11,744631.0,311.0,6.4,1433.0,0.0102612207487182,3.0,2.1481969466960733e-05,3.0,2.1481969466960733e-05,136207,754,9870652,72.46802294
556,Humboldt County,CA,2020-11,348459.0,178.0,6.2,444.0,0.0033110113499082,0.0,0.0,0.0,0.0,136310,3573,4986467,36.58181351
557,Nevada County,CA,2020-11,533022.0,487.0,5.7,974.0,0.0098672880153986,7.0,7.09148009320231e-05,0.0,0.0,103487,958,3940019,38.07259849
558,Sutter County,CA,2020-11,346309.0,99.0,8.0,2043.0,0.0193196970126812,9.0,8.510879741269256e-05,0.0,0.0,99063,603,3095179,31.24455145
559,Mendocino County,CA,2020-11,445598.0,202.0,6.7,528.0,0.0059702167595743,2.0,2.2614457422630288e-05,0.0,0.0,91305,3509,3261212,35.71778106
560,Yuba County,CA,2020-11,315661.0,111.0,8.3,983.0,0.0123975280615462,0.0,0.0,0.0,0.0,83421,630,2948046,35.33937498
561,Lake County,CA,2020-11,272586.0,287.0,7.4,359.0,0.0055340599035007,5.0,7.707604322424504e-05,3.0,4.624562593454702e-05,68766,1258,1768943,25.7240933
562,Tehama County,CA,2020-11,255196.0,237.0,6.6,900.0,0.0136601654397814,11.0,0.0001669575775973,0.0,0.0,65498,2951,1882273,28.73786986
564,San Benito County,CA,2020-11,662898.0,51.0,6.9,597.0,0.0093249195589016,2.0,3.123926150385805e-05,0.0,0.0,66677,1389,2075377,31.1258305
565,Calaveras County,CA,2020-11,357762.0,300.0,5.6,230.0,0.0051931630878999,0.0,0.0,0.0,0.0,46221,1020,1292735,27.96856407
566,Siskiyou County,CA,2020-11,222715.0,143.0,6.8,485.0,0.011033761033761,3.0,6.825006825006825e-05,6.0,0.0001365001365001,44118,6287,1546848,35.06160751
567,Amador County,CA,2020-11,343976.0,159.0,6.9,502.0,0.0130284705821286,0.0,0.0,0.0,0.0,41259,606,1570431,38.06274995
568,Lassen County,CA,2020-11,181241.0,87.0,5.0,1643.0,0.0546482620987859,3.0,9.978380176284716e-05,0.0,0.0,33159,4558,1071059,32.30070267
569,Del Norte County,CA,2020-11,266859.0,113.0,7.6,212.0,0.0076928659554394,0.0,0.0,3.0,0.0001088613106901,28100,1008,688089,24.48715302
570,Glenn County,CA,2020-11,262208.0,52.0,6.2,375.0,0.0127777020580618,8.0,0.0002725909772386,0.0,0.0,28805,1315,982720,34.11629925
571,Colusa County,CA,2020-11,261387.0,33.0,10.1,283.0,0.0125260036294427,1.0,4.426149692382596e-05,0.0,0.0,21917,1151,1199687,54.73773783
572,Plumas County,CA,2020-11,285895.0,190.0,7.4,153.0,0.0080539032478812,0.0,0.0,0.0,0.0,19915,2554,1006000,50.51468742
573,Inyo County,CA,2020-11,373263.0,31.0,5.8,91.0,0.0049314474611174,0.0,0.0,0.0,0.0,18970,10192,1224445,64.54638904
574,Mariposa County,CA,2020-11,308636.0,84.0,8.4,68.0,0.0038212981174487,0.0,0.0,3.0,0.0001685866816521,17147,1451,664863,38.77430454
575,Mono County,CA,2020-11,486476.0,87.0,8.1,319.0,0.0228493660912542,1.0,7.162810686913545e-05,0.0,0.0,13247,3044,1027563,77.56948743
576,Trinity County,CA,2020-11,288491.0,148.0,5.7,187.0,0.0140032948929159,1.0,7.48839299086416e-05,0.0,0.0,16060,3179,371527,23.13368618
577,Modoc County,CA,2020-11,137017.0,54.0,5.9,81.0,0.0085488126649076,0.0,0.0,0.0,0.0,8661,3944,357793,41.31081861
578,Sierra County,CA,2020-11,255523.0,35.0,5.1,12.0,0.003852327447833,0.0,0.0,0.0,0.0,3283,953,82019,24.98294243
579,Alpine County,CA,2020-11,418845.0,37.0,7.5,44.0,0.0393912264995523,0.0,0.0,0.0,0.0,1235,739,99643,80.68259109
580,Los Angeles County,CA,2020-12,706371.0,9121.0,11.0,409122.0,0.0398849355650668,4483.0,0.0004370436352437,1261.0,0.0001229337550841,9829544,4060,662418536,67.39056624
581,San Diego County,CA,2020-12,678817.0,2802.0,8.0,86263.0,0.025594154790296,731.0,0.0002168870448709,1960.0,0.0005815302434297,3286069,4204,203932550,62.05972851
582,Orange County,CA,2020-12,808193.0,3025.0,7.4,89022.0,0.027573633607236,986.0,0.0003054031895119,483.0,0.0001496041993248,3167809,948,220075102,69.4723394
583,Riverside County,CA,2020-12,440067.0,3397.0,8.7,100989.0,0.0409169639547109,885.0,0.0003585688847292,237.0,9.602353184274032e-05,2458395,7208,75327830,30.64106053
584,San Bernardino County,CA,2020-12,398679.0,2296.0,8.8,108622.0,0.0489862442376154,1307.0,0.0005894295927027,89.0,4.013713370355703e-05,2194710,20062,78146465,35.60673848
585,Santa Clara County,CA,2020-12,1337846.0,1150.0,5.9,36645.0,0.0186243542210374,430.0,0.0002185420197856,379.0,0.0001926219197645,1885508,1291,282946368,150.0637324
586,Alameda County,CA,2020-12,972936.0,1054.0,7.5,23598.0,0.013997387723725,215.0,0.0001275293821764,193.0,0.0001144798640002,1648556,738,119117078,72.25540291
587,Sacramento County,CA,2020-12,434498.0,935.0,8.3,28236.0,0.0180079401776176,369.0,0.0002353353848116,210.0,0.0001339307068033,1588921,966,77961074,49.06541861
588,Contra Costa County,CA,2020-12,763031.0,845.0,7.7,17378.0,0.0149797560380622,164.0,0.0001413672453816,166.0,0.0001430912361789,1161413,720,71878033,61.88843504
589,Fresno County,CA,2020-12,298997.0,687.0,10.0,28158.0,0.027278883423898,400.0,0.000387511661679,39.0,3.778238701370919e-05,1013581,5963,39921581,39.38667063
590,Kern County,CA,2020-12,258040.0,1092.0,10.8,26407.0,0.0284788045523811,225.0,0.0002426527445103,24.0,2.588295941444119e-05,917673,8142,46781960,50.97889989
591,Ventura County,CA,2020-12,664631.0,646.0,7.4,23124.0,0.0271170698929459,170.0,0.0001993557291904,102.0,0.0001196134375142,839784,1846,46470387,55.33611857
592,San Francisco County,CA,2020-12,1404316.0,1126.0,6.4,8374.0,0.0093849464293719,86.0,9.638230151970233e-05,123.0,0.0001378491056618,815201,47,155258114,190.4537826
593,San Mateo County,CA,2020-12,1454708.0,630.0,5.8,11641.0,0.0149627057034631,73.0,9.38302135858437e-05,157.0,0.0002017992264791,737888,449,113829269,154.2636132
594,San Joaquin County,CA,2020-12,420079.0,424.0,10.0,20522.0,0.0262246899539323,266.0,0.0003399165543195,270.0,0.0003450280814521,789410,1399,26787016,33.93295753
595,Stanislaus County,CA,2020-12,364958.0,374.0,9.4,13283.0,0.0236224953450363,189.0,0.0003361177158933,153.0,0.0002720952938184,552999,1495,20632799,37.31073474
596,Sonoma County,CA,2020-12,696560.0,671.0,6.6,7181.0,0.0144583504473813,50.0,0.0001006708706822,86.0,0.0001731538975734,485887,1576,26325465,54.18022092
597,Tulare County,CA,2020-12,256874.0,419.0,11.5,13298.0,0.0274512151570012,169.0,0.0003488686540482,32.0,6.605796999729575e-05,477054,4824,16847054,35.31477359
598,Santa Barbara County,CA,2020-12,703362.0,592.0,7.3,7137.0,0.0156385237514051,45.0,9.860355454858196e-05,40.0,8.764760404318401e-05,446475,2738,25885092,57.97657652
599,Monterey County,CA,2020-12,657015.0,350.0,10.3,13341.0,0.029730440441065,138.0,0.0003075332269595,11.0,2.451351809097636e-05,437325,3322,25122789,57.44649631
600,Solano County,CA,2020-12,485492.0,245.0,8.6,9525.0,0.0214403889657966,32.0,7.203070308719091e-05,57.0,0.000128304689874,451716,828,20899701,46.26734718
601,Placer County,CA,2020-12,568547.0,525.0,6.0,7119.0,0.017778210641454,93.0,0.0002322480109081,48.0,0.0001198699411138,412300,1407,19894372,48.2521756
602,San Luis Obispo County,CA,2020-12,678085.0,437.0,6.7,5473.0,0.0196261950355372,67.0,0.0002402622085475,39.0,0.0001398541213933,283159,3304,15449070,54.55969967
603,Santa Cruz County,CA,2020-12,955905.0,231.0,8.1,5063.0,0.0184781696283563,62.0,0.0002262781980956,50.0,0.000182482417819,267792,446,12786326,47.74722919
604,Merced County,CA,2020-12,311791.0,294.0,11.0,7434.0,0.0258645884072089,89.0,0.0003096513812539,69.0,0.0002400668011968,286461,1929,9012107,31.46015339
605,Marin County,CA,2020-12,1300186.0,290.0,5.6,2211.0,0.0084777607361963,23.0,8.819018404907975e-05,30.0,0.0001150306748466,260206,520,22815861,87.68383896
606,Butte County,CA,2020-12,351568.0,283.0,8.1,3797.0,0.0174359068554293,61.0,0.0002801133310985,18.0,8.265639278317852e-05,208309,1640,8434322,40.48947477
607,Yolo County,CA,2020-12,508871.0,150.0,6.8,3708.0,0.0165822943312523,46.0,0.0002057134679713,9.0,4.024828721177755e-05,216986,1012,13013233,59.97268487
608,El Dorado County,CA,2020-12,537422.0,374.0,6.8,3526.0,0.0182601580544593,40.0,0.0002071487016955,30.0,0.0001553615262716,193221,1712,7238157,37.46050895
609,Shasta County,CA,2020-12,309388.0,380.0,7.8,2667.0,0.0149894618519038,43.0,0.000241674863004,8.0,4.496276521006042e-05,182139,3786,7437919,40.8364985
610,Imperial County,CA,2020-12,251045.0,73.0,17.5,6725.0,0.0350901909219458,127.0,0.0006626697765185,12.0,6.261446707261712e-05,179851,4175,8155429,45.34547487
611,Kings County,CA,2020-12,263181.0,133.0,10.6,4997.0,0.0319411418782439,42.0,0.0002684666717803,14.0,8.948889059343919e-05,153443,1390,5924008,38.60722223
612,Madera County,CA,2020-12,312232.0,319.0,9.4,4578.0,0.028596593145063,39.0,0.0002436144894402,12.0,7.49583044431535e-05,159410,2138,6012170,37.71513707
613,Napa County,CA,2020-12,759172.0,248.0,7.5,2735.0,0.0195843954973792,10.0,7.160656488986911e-05,15.0,0.0001074098473348,136207,754,9870652,72.46802294
614,Humboldt County,CA,2020-12,352384.0,141.0,7.4,893.0,0.0066593088636668,13.0,9.694402601082792e-05,14.0,0.0001044012587808,136310,3573,4986467,36.58181351
615,Nevada County,CA,2020-12,543689.0,420.0,6.7,1247.0,0.0126329652517475,43.0,0.0004356194914395,6.0,6.078411508459123e-05,103487,958,3940019,38.07259849
616,Sutter County,CA,2020-12,354161.0,80.0,9.9,2823.0,0.0266957927884478,50.0,0.0004728266522927,6.0,5.673919827512837e-05,99063,603,3095179,31.24455145
617,Mendocino County,CA,2020-12,449442.0,173.0,7.7,936.0,0.0105835660737909,5.0,5.653614355657572e-05,18.0,0.0002035301168036,91305,3509,3261212,35.71778106
618,Yuba County,CA,2020-12,318484.0,94.0,9.8,1795.0,0.0226384159414806,10.0,0.0001261193088661,9.0,0.0001135073779795,83421,630,2948046,35.33937498
619,Lake County,CA,2020-12,275100.0,268.0,8.8,947.0,0.014598202586672,8.0,0.0001233216691587,6.0,9.249125186909406e-05,68766,1258,1768943,25.7240933
620,Tehama County,CA,2020-12,256506.0,234.0,8.0,1367.0,0.020748273506868,12.0,0.000182135539197,3.0,4.553388479927146e-05,65498,2951,1882273,28.73786986
622,San Benito County,CA,2020-12,668895.0,41.0,8.5,1913.0,0.0298803536284402,14.0,0.000218674830527,3.0,4.685889225578707e-05,66677,1389,2075377,31.1258305
623,Calaveras County,CA,2020-12,365725.0,237.0,6.8,671.0,0.0151504888346993,6.0,0.0001354738196843,42.0,0.0009483167377904,46221,1020,1292735,27.96856407
624,Siskiyou County,CA,2020-12,223841.0,126.0,9.5,334.0,0.0075985075985075,6.0,0.0001365001365001,0.0,0.0,44118,6287,1546848,35.06160751
625,Amador County,CA,2020-12,347868.0,126.0,8.1,1841.0,0.0477797098440216,9.0,0.0002335781578469,12.0,0.0003114375437959,41259,606,1570431,38.06274995
626,Lassen County,CA,2020-12,182930.0,83.0,6.7,2145.0,0.0713454182604357,7.0,0.0002328288707799,15.0,0.0004989190088142,33159,4558,1071059,32.30070267
627,Del Norte County,CA,2020-12,269284.0,100.0,9.0,393.0,0.0142608317004136,1.0,3.628710356339357e-05,3.0,0.0001088613106901,28100,1008,688089,24.48715302
628,Glenn County,CA,2020-12,263690.0,44.0,7.6,601.0,0.0204783971650538,5.0,0.0001703693607741,0.0,0.0,28805,1315,982720,34.11629925
629,Colusa County,CA,2020-12,262274.0,39.0,14.0,528.0,0.0233700703757801,2.0,8.852299384765193e-05,0.0,0.0,21917,1151,1199687,54.73773783
630,Plumas County,CA,2020-12,287919.0,162.0,10.4,244.0,0.0128441332842027,4.0,0.0002105595620361,0.0,0.0,19915,2554,1006000,50.51468742
631,Inyo County,CA,2020-12,375631.0,28.0,6.7,387.0,0.0209721996423345,10.0,0.0005419173034194,3.0,0.0001625751910258,18970,10192,1224445,64.54638904
632,Mariposa County,CA,2020-12,309597.0,76.0,10.8,123.0,0.0069120539477381,1.0,5.6195560550716494e-05,17.0,0.0009553245293621,17147,1451,664863,38.77430454
633,Mono County,CA,2020-12,489221.0,64.0,9.1,324.0,0.0232075066255998,0.0,0.0,3.0,0.0002148843206074,13247,3044,1027563,77.56948743
634,Trinity County,CA,2020-12,288833.0,126.0,7.6,133.0,0.0099595626778493,3.0,0.0002246517897259,0.0,0.0,16060,3179,371527,23.13368618
635,Modoc County,CA,2020-12,137719.0,51.0,8.3,138.0,0.0145646437994722,0.0,0.0,3.0,0.0003166226912928,8661,3944,357793,41.31081861
636,Sierra County,CA,2020-12,257945.0,25.0,7.0,17.0,0.0054574638844301,0.0,0.0,0.0,0.0,3283,953,82019,24.98294243
637,Alpine County,CA,2020-12,418219.0,31.0,7.7,15.0,0.0134288272157564,0.0,0.0,0.0,0.0,1235,739,99643,80.68259109
638,Los Angeles County,CA,2021-01,710177.0,7863.0,11.2,285827.0,0.0278650169821137,7631.0,0.0007439393220042,513118.0,0.050023412007362,9829544,4060,662418536,67.39056624
639,San Diego County,CA,2021-01,688322.0,2372.0,8.0,72525.0,0.0215181025024195,1196.0,0.0003548521281336,194060.0,0.0575774280816206,3286069,4204,203932550,62.05972851
640,Orange County,CA,2021-01,815817.0,2582.0,7.3,59821.0,0.0185289292087176,1599.0,0.0004952735294418,158934.0,0.0492281445455331,3167809,948,220075102,69.4723394
641,Riverside County,CA,2021-01,446044.0,2870.0,8.6,72410.0,0.0293378225347376,1366.0,0.000553452086486,82404.0,0.0333870173753972,2458395,7208,75327830,30.64106053
642,San Bernardino County,CA,2021-01,404974.0,1845.0,8.6,60516.0,0.0272914470022972,1557.0,0.000702174350297,100079.0,0.0451335303811043,2194710,20062,78146465,35.60673848
643,Santa Clara County,CA,2021-01,1346815.0,941.0,5.7,26811.0,0.0136263490522645,544.0,0.0002764810668916,117447.0,0.0596909409250427,1885508,1291,282946368,150.0637324
644,Alameda County,CA,2021-01,978521.0,861.0,7.2,19092.0,0.0113246091372726,332.0,0.0001969290924771,87900.0,0.0521387567130874,1648556,738,119117078,72.25540291
645,Sacramento County,CA,2021-01,440216.0,690.0,8.1,18672.0,0.0119083531306302,314.0,0.0002002582949345,75594.0,0.0482112278575869,1588921,966,77961074,49.06541861
646,Contra Costa County,CA,2021-01,770443.0,642.0,7.5,15047.0,0.0129704447637658,217.0,0.000187053001511,75159.0,0.0647867121685304,1161413,720,71878033,61.88843504
647,Fresno County,CA,2021-01,302645.0,549.0,10.1,18619.0,0.0180376990720064,431.0,0.0004175438154591,40263.0,0.0390059550854608,1013581,5963,39921581,39.38667063
648,Kern County,CA,2021-01,262334.0,960.0,10.8,18279.0,0.0197131089640237,352.0,0.0003796167380784,22784.0,0.0245715561374428,917673,8142,46781960,50.97889989
649,Ventura County,CA,2021-01,672869.0,551.0,7.4,26558.0,0.0311440556225938,383.0,0.0004491367310585,46319.0,0.054317400119848,839784,1846,46470387,55.33611857
650,San Francisco County,CA,2021-01,1406124.0,868.0,6.2,7045.0,0.0078955036535616,167.0,0.000187160980858,57921.0,0.0649134800735194,815201,47,155258114,190.4537826
651,San Mateo County,CA,2021-01,1455465.0,524.0,5.7,9776.0,0.0125655365481535,190.0,0.0002442156244015,49837.0,0.0640577582805164,737888,449,113829269,154.2636132
652,San Joaquin County,CA,2021-01,428840.0,344.0,10.0,13809.0,0.0176462695436045,325.0,0.0004153115795257,32130.0,0.04105834169281,789410,1399,26787016,33.93295753
653,Stanislaus County,CA,2021-01,370499.0,313.0,9.4,10340.0,0.0183886623404107,164.0,0.0002916577005635,20955.0,0.0372663848494494,552999,1495,20632799,37.31073474
654,Sonoma County,CA,2021-01,702055.0,563.0,7.1,5696.0,0.0114684255881192,67.0,0.0001348989667141,32480.0,0.0653957975951742,485887,1576,26325465,54.18022092
655,Tulare County,CA,2021-01,259899.0,367.0,11.5,9509.0,0.0196295386470089,202.0,0.0004169909356079,15927.0,0.0328782902545915,477054,4824,16847054,35.31477359
656,Santa Barbara County,CA,2021-01,711238.0,501.0,7.8,10176.0,0.022297550468586,170.0,0.0003725023171835,21666.0,0.0474743247299905,446475,2738,25885092,57.97657652
657,Monterey County,CA,2021-01,665198.0,317.0,11.5,9763.0,0.0217568615565638,222.0,0.0004947273651087,18978.0,0.0422925042118681,437325,3322,25122789,57.44649631
658,Solano County,CA,2021-01,491162.0,218.0,8.6,7340.0,0.0165220425206244,79.0,0.0001778257982465,28809.0,0.0648478914137151,451716,828,20899701,46.26734718
659,Placer County,CA,2021-01,570122.0,398.0,6.0,3961.0,0.0098917674323359,74.0,0.0001847994925505,23028.0,0.0575076042493894,412300,1407,19894372,48.2521756
660,San Luis Obispo County,CA,2021-01,685329.0,388.0,6.8,5898.0,0.0211502463584138,106.0,0.0003801163299409,20368.0,0.0730397113984696,283159,3304,15449070,54.55969967
661,Santa Cruz County,CA,2021-01,967046.0,174.0,8.7,4237.0,0.0154635600859857,61.0,0.0002226285497392,15442.0,0.0563578699192332,267792,446,12786326,47.74722919
662,Merced County,CA,2021-01,318220.0,254.0,11.6,6307.0,0.0219434973209936,102.0,0.000354881358291,6980.0,0.0242850184399137,286461,1929,9012107,31.46015339
663,Marin County,CA,2021-01,1311855.0,219.0,5.4,2245.0,0.0086081288343558,46.0,0.0001763803680981,17715.0,0.0679256134969325,260206,520,22815861,87.68383896
664,Butte County,CA,2021-01,354950.0,261.0,8.1,2442.0,0.0112137172875845,40.0,0.0001836808728515,14938.0,0.0685956219663956,208309,1640,8434322,40.48947477
665,Yolo County,CA,2021-01,514405.0,125.0,7.0,3003.0,0.0134295118329964,50.0,0.0002236015956209,12936.0,0.0578502048190616,216986,1012,13013233,59.97268487
666,El Dorado County,CA,2021-01,548548.0,307.0,6.9,1886.0,0.0097670612849434,49.0,0.000253757159577,11114.0,0.0575562667660981,193221,1712,7238157,37.46050895
667,Shasta County,CA,2021-01,312168.0,314.0,7.9,1791.0,0.0100660390614022,55.0,0.0003091190108191,7538.0,0.0423661655191794,182139,3786,7437919,40.8364985
668,Imperial County,CA,2021-01,252347.0,73.0,16.5,2871.0,0.0149805112471236,167.0,0.0008713846667605,5148.0,0.0268616063741527,179851,4175,8155429,45.34547487
669,Kings County,CA,2021-01,267132.0,119.0,10.9,4117.0,0.0263161258980849,67.0,0.0004282682621257,3373.0,0.021560430569405,153443,1390,5924008,38.60722223
670,Madera County,CA,2021-01,313258.0,279.0,9.8,3292.0,0.0205635615189051,41.0,0.0002561075401807,4300.0,0.0268600590921299,159410,2138,6012170,37.71513707
671,Napa County,CA,2021-01,773603.0,225.0,8.8,2199.0,0.0157462836192822,33.0,0.0002363016641365,12112.0,0.0867298713946095,136207,754,9870652,72.46802294
672,Humboldt County,CA,2021-01,354511.0,123.0,7.4,930.0,0.0069352264761592,6.0,4.474339662038211e-05,8616.0,0.0642515175468687,136310,3573,4986467,36.58181351
673,Nevada County,CA,2021-01,556323.0,351.0,6.7,780.0,0.0079019349609968,12.0,0.0001215682301691,3262.0,0.0330462972343227,103487,958,3940019,38.07259849
674,Sutter County,CA,2021-01,356129.0,57.0,10.4,1613.0,0.0152533878029636,35.0,0.0003309786566049,4117.0,0.0389325465497839,99063,603,3095179,31.24455145
675,Mendocino County,CA,2021-01,449204.0,145.0,7.7,750.0,0.0084804215334863,11.0,0.0001243795158244,5541.0,0.0626533542893973,91305,3509,3261212,35.71778106
676,Yuba County,CA,2021-01,320577.0,68.0,10.1,1077.0,0.0135830495648883,17.0,0.0002144028250725,1873.0,0.0236221465506369,83421,630,2948046,35.33937498
677,Lake County,CA,2021-01,277913.0,249.0,8.9,853.0,0.0131491729740562,18.0,0.0002774737556072,3128.0,0.0482187726410877,68766,1258,1768943,25.7240933
678,Tehama County,CA,2021-01,257306.0,202.0,8.1,1073.0,0.0162859527965394,10.0,0.0001517796159975,1526.0,0.0231615694012293,65498,2951,1882273,28.73786986
679,Tuolumne County,CA,2021-01,307706.0,196.0,9.2,539.0,0.0102958873755993,17.0,0.0003247311417164,3191.0,0.0609539454833719,55810,2236,2455844,44.00365526
680,San Benito County,CA,2021-01,669575.0,34.0,8.9,1485.0,0.0231951516666146,22.0,0.0003436318765424,2648.0,0.041360782231108,66677,1389,2075377,31.1258305
681,Calaveras County,CA,2021-01,371096.0,186.0,7.0,548.0,0.0123732755311702,14.0,0.0003161055792634,1972.0,0.044525728736255,46221,1020,1292735,27.96856407
682,Siskiyou County,CA,2021-01,227882.0,107.0,9.9,275.0,0.0062562562562562,1.0,2.275002275002275e-05,1701.0,0.0386977886977887,44118,6287,1546848,35.06160751
