,RegionName,State_x,Date,Price,Housing Inventory,UnemploymentRate,cases,deaths,cases_rate,death_rate,fully_vaccinated,fully_vaccinated_rate
1940,Butte County,CA,2020-10,345197.0,336.0,8.0,317.0,10.0,0.0014556709173481992,4.5920218212876954e-05,1.0,4.592021821287694e-06
1941,Yolo County,CA,2020-10,493171.0,207.0,6.5,515.0,8.0,0.0023030964348961596,3.5776255299357824e-05,8.0,3.577625529935781e-05
1942,El Dorado County,CA,2020-10,513448.0,565.0,6.7,271.0,0.0,0.0014034324539870947,0.0,1.0,5.178717542387804e-06
1943,Shasta County,CA,2020-10,300224.0,452.0,7.3,1285.0,11.0,0.0072221441618659545,6.182380216383307e-05,27.0,0.00015549622968479224
1944,Imperial County,CA,2020-10,245744.0,82.0,20.0,1268.0,15.0,0.006616262020673211,7.82680838407714e-05,0.0,0.0
1945,Kings County,CA,2020-10,258104.0,159.0,9.8,913.0,2.0,0.005835954079414999,1.278412722763417e-05,0.0,0.0
1946,Madera County,CA,2020-10,308456.0,369.0,8.9,527.0,6.0,0.00329191887012849,3.747915222157675e-05,1.0,6.246525370262792e-06
1947,Napa County,CA,2020-10,733030.0,316.0,7.4,432.0,3.0,0.0030934036032423456,2.1481969466960733e-05,0.0,0.0
1948,Humboldt County,CA,2020-10,344798.0,167.0,7.3,74.0,2.0,0.0005518352249847127,1.491446554012737e-05,0.0,0.0
1949,Nevada County,CA,2020-10,519906.0,525.0,6.8,133.0,2.0,0.0013473812177084389,2.0261371694863742e-05,1.0,1.0130685847431871e-05
1950,Sutter County,CA,2020-10,338830.0,121.0,8.6,230.0,1.0,0.0021750026005465874,9.456533045854729e-06,1.0,9.456533045854729e-06
1951,Mendocino County,CA,2020-10,439474.0,220.0,7.8,182.0,2.0,0.0020579156254593558,2.2614457422630288e-05,0.0,0.0
1952,Yuba County,CA,2020-10,310842.0,125.0,9.3,216.0,1.0,0.002724177071509648,1.2611930886618741e-05,0.0,0.0
1953,Lake County,CA,2020-10,266156.0,277.0,8.3,151.0,8.0,0.0023276965053722,0.00012332166915879206,0.0,0.0
1954,Tehama County,CA,2020-10,252507.0,237.0,7.3,371.0,9.0,0.005631023753509904,0.0001366016543978144,0.0,0.0
1955,Tuolumne County,CA,2020-10,,288.0,8.7,82.0,2.0,0.0015663502129854255,3.8203663731351835e-05,0.0,0.0
1956,San Benito County,CA,2020-10,660669.0,63.0,7.9,120.0,2.0,0.001874355690231483,3.123926150385805e-05,0.0,0.0
1957,Calaveras County,CA,2020-10,351144.0,340.0,6.6,36.0,4.0,0.0008128429181060762,9.0315879789564e-05,0.0,0.0
1958,Siskiyou County,CA,2020-10,221305.0,160.0,7.3,82.0,0.0,0.0018655018655018654,0.0,1.0,2.2750022750022753e-05
1959,Amador County,CA,2020-10,341125.0,181.0,8.0,72.0,0.0,0.0018686252627754273,0.0,0.0,0.0
1960,Lassen County,CA,2020-10,179759.0,100.0,5.4,45.0,1.0,0.0014967570264427079,3.326126725428239e-05,0.0,0.0
1961,Del Norte County,CA,2020-10,269058.0,113.0,8.3,42.0,0.0,0.0015240583496625303,0.0,0.0,0.0
1962,Glenn County,CA,2020-10,260636.0,53.0,6.8,103.0,0.0,0.003509608831947663,0.0,0.0,0.0
1963,Colusa County,CA,2020-10,260325.0,32.0,9.2,41.0,0.0,0.0018147213738768644,0.0,0.0,0.0
1964,Plumas County,CA,2020-10,284123.0,234.0,7.5,44.0,0.0,0.002316155182397221,0.0,0.0,0.0
1965,Inyo County,CA,2020-10,371706.0,28.0,6.8,55.0,1.0,0.0029805451688072406,5.419173034194982e-05,0.0,0.0
1966,Mariposa County,CA,2020-10,307265.0,94.0,8.8,6.0,0.0,0.00033717336330429894,0.0,0.0,0.0
1967,Mono County,CA,2020-10,483522.0,112.0,10.2,94.0,0.0,0.006733042045698733,0.0,0.0,0.0
1968,Trinity County,CA,2020-10,288336.0,132.0,6.2,47.0,0.0,0.0035195447057061553,0.0,0.0,0.0
1969,Modoc County,CA,2020-10,136321.0,54.0,5.9,23.0,0.0,0.0024274406332453822,0.0,0.0,0.0
1970,Sierra County,CA,2020-10,251363.0,35.0,5.6,1.0,0.0,0.00032102728731942215,0.0,0.0,0.0
1971,Alpine County,CA,2020-10,419610.0,41.0,10.3,7.0,0.0,0.006266786034019696,0.0,0.0,0.0
1972,Los Angeles County,CA,2020-11,700929.0,10728.0,10.7,119645.0,763.0,0.011664083367998833,7.438418329042677e-05,114.0,1.114625376523216e-05
1973,San Diego County,CA,2020-11,668101.0,3524.0,6.8,31086.0,152.0,0.009223188340437297,4.5098263776184435e-05,92.0,2.7395217250006743e-05
1974,Orange County,CA,2020-11,800158.0,3771.0,6.6,25454.0,176.0,0.007884110330464215,5.451415958834376e-05,55.0,1.7138921385729277e-05
1975,Riverside County,CA,2020-11,433756.0,3967.0,7.7,31319.0,226.0,0.012689286893598228,9.156674344497588e-05,6.0,2.4309754896896263e-06
1976,San Bernardino County,CA,2020-11,392388.0,2732.0,7.9,41006.0,278.0,0.01849284611964113,0.00012537217044481864,8.0,3.6078322430163636e-06
1977,Santa Clara County,CA,2020-11,1326230.0,1572.0,5.2,13670.0,77.0,0.006947603280163247,3.913426865929554e-05,27.0,1.3722405893519231e-05
1978,Alameda County,CA,2020-11,965245.0,1346.0,6.8,8441.0,38.0,0.005006862860240846,2.2540076849798858e-05,3.0,2.174919696033223e-06
1979,Sacramento County,CA,2020-11,427162.0,1196.0,7.3,14561.0,150.0,0.009286500103636856,9.566479057382931e-05,8.0,5.527299010932363e-06
1980,Contra Costa County,CA,2020-11,755382.0,1155.0,6.9,6709.0,20.0,0.005783127129667382,1.723990797337124e-05,5.0,4.884640592455183e-06
1981,Fresno County,CA,2020-11,295285.0,745.0,8.5,10560.0,82.0,0.010230307868327413,7.943989064420907e-05,1.0,9.687791541976716e-07
1982,Kern County,CA,2020-11,253776.0,1183.0,9.0,9319.0,43.0,0.010050137449299055,4.6373635617540465e-05,1.0,1.0784566422683826e-06
1983,Ventura County,CA,2020-11,659658.0,838.0,6.4,7202.0,30.0,0.008445646833116974,3.5180422798321193e-05,4.0,4.690723039776159e-06
1984,San Francisco County,CA,2020-11,1412432.0,1681.0,5.9,3888.0,14.0,0.004357376608239566,1.5690142107858518e-05,3.0,3.3621733088268256e-06
1985,San Mateo County,CA,2020-11,1446102.0,890.0,5.3,4094.0,15.0,0.005262204033156771,1.9280180873803506e-05,10.0,1.3281902379731305e-05
1986,San Joaquin County,CA,2020-11,412945.0,534.0,8.7,6183.0,47.0,0.007901143065255032,6.006044380834329e-05,1.0,1.2778817831562403e-06
1987,Stanislaus County,CA,2020-11,359905.0,427.0,8.1,5547.0,58.0,0.009864788201378972,0.0001031472355651668,0.0,0.0
1988,Sonoma County,CA,2020-11,688274.0,816.0,5.7,3214.0,20.0,0.00647112356745351,4.0268348272890536e-05,0.0,0.0
1989,Tulare County,CA,2020-11,253779.0,452.0,9.6,4710.0,42.0,0.009722907458976967,8.670108562145068e-05,0.0,0.0
1990,Santa Barbara County,CA,2020-11,694696.0,682.0,5.7,2118.0,7.0,0.004640940634086592,1.5338330707557196e-05,2.0,4.382380202159199e-06
1991,Monterey County,CA,2020-11,649377.0,402.0,7.0,4914.0,31.0,0.010950857081732527,6.908355098366062e-05,0.0,0.0
1992,Solano County,CA,2020-11,480241.0,311.0,7.5,3551.0,16.0,0.007993157083206717,3.601535154359546e-05,0.0,0.0
1993,Placer County,CA,2020-11,563063.0,687.0,5.2,3707.0,26.0,0.009257455660608238,6.492955143669119e-05,1.0,4.16215073312123e-06
1994,San Luis Obispo County,CA,2020-11,673122.0,499.0,5.4,2307.0,10.0,0.00827290918088517,3.586003112650702e-05,1.0,3.5860031126507016e-06
1995,Santa Cruz County,CA,2020-11,943551.0,265.0,6.6,2185.0,17.0,0.007974481658692184,6.204402205847467e-05,1.0,3.6496483563808623e-06
1996,Merced County,CA,2020-11,306344.0,366.0,8.9,2921.0,28.0,0.010162827917333517,9.74184120798831e-05,1.0,3.4792290028529677e-06
1997,Marin County,CA,2020-11,1293049.0,414.0,4.9,799.0,3.0,0.0030636503067484667,1.1503067484662577e-05,0.0,2.5562372188139062e-06
1998,Butte County,CA,2020-11,348469.0,346.0,6.9,1234.0,10.0,0.005666554927469015,4.5920218212876954e-05,1.0,4.592021821287694e-06
1999,Yolo County,CA,2020-11,500699.0,189.0,5.8,2050.0,26.0,0.00916766542046044,0.00011627282972291288,1.0,4.472031912419727e-06
2000,El Dorado County,CA,2020-11,525980.0,491.0,5.7,1691.0,3.0,0.008757211364177774,1.5536152627163412e-05,1.0,5.178717542387804e-06
2001,Shasta County,CA,2020-11,304698.0,443.0,6.5,3353.0,25.0,0.018845018968666572,0.0001405086412814388,11.0,6.182380216383307e-05
2002,Imperial County,CA,2020-11,249591.0,83.0,16.4,3776.0,36.0,0.01970268563885019,0.0001878434012178514,0.0,0.0
2003,Kings County,CA,2020-11,260360.0,175.0,8.8,3119.0,8.0,0.019936846411495485,5.113650891053668e-05,0.0,0.0
2004,Madera County,CA,2020-11,311143.0,378.0,7.9,1794.0,11.0,0.011206266514251445,6.871177907289071e-05,0.0,0.0
2005,Napa County,CA,2020-11,744631.0,311.0,6.4,1433.0,3.0,0.01026122074871824,2.1481969466960733e-05,1.0,7.160656488986911e-06
2006,Humboldt County,CA,2020-11,348459.0,178.0,6.2,444.0,0.0,0.003311011349908277,0.0,0.0,0.0
2007,Nevada County,CA,2020-11,533022.0,487.0,5.7,974.0,7.0,0.009867288015398643,7.09148009320231e-05,0.0,0.0
2008,Sutter County,CA,2020-11,346309.0,99.0,8.0,2043.0,9.0,0.019319697012681214,8.510879741269256e-05,0.0,0.0
2009,Mendocino County,CA,2020-11,445598.0,202.0,6.7,528.0,2.0,0.005970216759574397,2.2614457422630288e-05,0.0,0.0
2010,Yuba County,CA,2020-11,315661.0,111.0,8.3,983.0,0.0,0.012397528061546223,0.0,0.0,0.0
2011,Lake County,CA,2020-11,272586.0,287.0,7.4,359.0,5.0,0.005534059903500794,7.707604322424504e-05,1.0,1.5415208644849008e-05
2012,Tehama County,CA,2020-11,255196.0,237.0,6.6,900.0,11.0,0.013660165439781437,0.00016695757759732868,0.0,0.0
2013,Tuolumne County,CA,2020-11,,258.0,7.4,912.0,7.0,0.017420870661496442,0.00013371282305973142,0.0,0.0
2014,San Benito County,CA,2020-11,662898.0,51.0,6.9,597.0,2.0,0.009324919558901627,3.123926150385805e-05,0.0,0.0
2015,Calaveras County,CA,2020-11,357762.0,300.0,5.6,230.0,0.0,0.00519316308789993,0.0,0.0,0.0
2016,Siskiyou County,CA,2020-11,222715.0,143.0,6.8,485.0,3.0,0.011033761033761035,6.825006825006825e-05,2.0,4.550004550004549e-05
2017,Amador County,CA,2020-11,343976.0,159.0,6.9,502.0,0.0,0.013028470582128675,0.0,0.0,0.0
2018,Lassen County,CA,2020-11,181241.0,87.0,5.0,1643.0,3.0,0.05464826209878597,9.978380176284717e-05,0.0,0.0
2019,Del Norte County,CA,2020-11,266859.0,113.0,7.6,212.0,0.0,0.007692865955439437,0.0,1.0,3.628710356339357e-05
2020,Glenn County,CA,2020-11,262208.0,52.0,6.2,375.0,8.0,0.012777702058061878,0.0002725909772386534,0.0,0.0
2021,Colusa County,CA,2020-11,261387.0,33.0,10.1,283.0,1.0,0.012526003629442745,4.426149692382596e-05,0.0,0.0
2022,Plumas County,CA,2020-11,285895.0,190.0,7.4,153.0,0.0,0.008053903247881246,0.0,0.0,0.0
2023,Inyo County,CA,2020-11,373263.0,31.0,5.8,91.0,0.0,0.0049314474611174336,0.0,0.0,0.0
2024,Mariposa County,CA,2020-11,308636.0,84.0,8.4,68.0,0.0,0.003821298117448721,0.0,1.0,5.619556055071649e-05
2025,Mono County,CA,2020-11,486476.0,87.0,8.1,319.0,1.0,0.022849366091254222,7.162810686913545e-05,0.0,0.0
2026,Trinity County,CA,2020-11,288491.0,148.0,5.7,187.0,1.0,0.014003294892915977,7.48839299086416e-05,0.0,0.0
2027,Modoc County,CA,2020-11,137017.0,54.0,5.9,81.0,0.0,0.008548812664907651,0.0,0.0,0.0
2028,Sierra County,CA,2020-11,255523.0,35.0,5.1,12.0,0.0,0.0038523274478330658,0.0,0.0,0.0
2029,Alpine County,CA,2020-11,418845.0,37.0,7.5,44.0,0.0,0.03939122649955239,0.0,0.0,0.0
2030,Los Angeles County,CA,2020-12,706371.0,9121.0,11.0,409122.0,4483.0,0.03988493556506681,0.0004370436352437525,420.0,4.09779183613928e-05
2031,San Diego County,CA,2020-12,678817.0,2802.0,8.0,86263.0,731.0,0.02559415479029604,0.00021688704487099228,653.0,0.0001938434144765825
2032,Orange County,CA,2020-12,808193.0,3025.0,7.4,89022.0,986.0,0.027573633607236005,0.0003054031895119712,161.0,4.9868066441609875e-05
2033,Riverside County,CA,2020-12,440067.0,3397.0,8.7,100989.0,885.0,0.04091696395471093,0.0003585688847292196,79.0,3.20078439475801e-05
2034,San Bernardino County,CA,2020-12,398679.0,2296.0,8.8,108622.0,1307.0,0.04898624423761544,0.0005894295927027986,29.0,1.3379044567852342e-05
2035,Santa Clara County,CA,2020-12,1337846.0,1150.0,5.9,36645.0,430.0,0.018624354221037465,0.00021854201978567642,126.0,6.420730658819478e-05
2036,Alameda County,CA,2020-12,972936.0,1054.0,7.5,23598.0,215.0,0.013997387723725094,0.00012752938217649355,64.0,3.815995466676476e-05
2037,Sacramento County,CA,2020-12,434498.0,935.0,8.3,28236.0,369.0,0.018007940177617626,0.00023533538481162005,70.0,4.4643568934453645e-05
2038,Contra Costa County,CA,2020-12,763031.0,845.0,7.7,17378.0,164.0,0.014979756038062269,0.00014136724538164414,55.0,4.7697078726327135e-05
2039,Fresno County,CA,2020-12,298997.0,687.0,10.0,28158.0,400.0,0.027278883423898035,0.00038751166167906874,13.0,1.259412900456973e-05
2040,Kern County,CA,2020-12,258040.0,1092.0,10.8,26407.0,225.0,0.028478804552381175,0.00024265274451038614,8.0,8.627653138147064e-06
2041,Ventura County,CA,2020-12,664631.0,646.0,7.4,23124.0,170.0,0.02711706989294597,0.00019935572919048674,34.0,3.9871145838097354e-05
2042,San Francisco County,CA,2020-12,1404316.0,1126.0,6.4,8374.0,86.0,0.009384946429371946,9.638230151970233e-05,41.0,4.594970188729989e-05
2043,San Mateo County,CA,2020-12,1454708.0,630.0,5.8,11641.0,73.0,0.014962705703463105,9.38302135858437e-05,52.0,6.726640882638104e-05
2044,San Joaquin County,CA,2020-12,420079.0,424.0,10.0,20522.0,266.0,0.026224689953932356,0.0003399165543195598,90.0,0.00011500936048406184
2045,Stanislaus County,CA,2020-12,364958.0,374.0,9.4,13283.0,189.0,0.023622495345036396,0.0003361177158933885,51.0,9.069843127281917e-05
2046,Sonoma County,CA,2020-12,696560.0,671.0,6.6,7181.0,50.0,0.014458350447381347,0.00010067087068222635,28.0,5.771796585780979e-05
2047,Tulare County,CA,2020-12,256874.0,419.0,11.5,13298.0,169.0,0.02745121515700122,0.00034886865404821826,10.0,2.2019323332431918e-05
2048,Santa Barbara County,CA,2020-12,703362.0,592.0,7.3,7137.0,45.0,0.0156385237514051,9.860355454858197e-05,13.0,2.921586801439467e-05
2049,Monterey County,CA,2020-12,657015.0,350.0,10.3,13341.0,138.0,0.02973044044106505,0.0003075332269595215,3.0,8.171172696992119e-06
2050,Solano County,CA,2020-12,485492.0,245.0,8.6,9525.0,32.0,0.02144038896579667,7.203070308719091e-05,19.0,4.276822995801958e-05
2051,Placer County,CA,2020-12,568547.0,525.0,6.0,7119.0,93.0,0.017778210641454024,0.00023224801090816467,16.0,3.995664703796383e-05
2052,San Luis Obispo County,CA,2020-12,678085.0,437.0,6.7,5473.0,67.0,0.019626195035537294,0.00024026220854759706,13.0,4.661804046445913e-05
2053,Santa Cruz County,CA,2020-12,955905.0,231.0,8.1,5063.0,62.0,0.018478169628356307,0.0002262781980956135,16.0,6.082747260634772e-05
2054,Merced County,CA,2020-12,311791.0,294.0,11.0,7434.0,89.0,0.025864588407208965,0.0003096513812539141,23.0,8.002226706561829e-05
2055,Marin County,CA,2020-12,1300186.0,290.0,5.6,2211.0,23.0,0.00847776073619632,8.819018404907975e-05,10.0,3.834355828220858e-05
2056,Butte County,CA,2020-12,351568.0,283.0,8.1,3797.0,61.0,0.017435906855429374,0.0002801133310985493,6.0,2.7552130927726173e-05
2057,Yolo County,CA,2020-12,508871.0,150.0,6.8,3708.0,46.0,0.016582294331252346,0.0002057134679713074,3.0,1.3416095737259185e-05
2058,El Dorado County,CA,2020-12,537422.0,374.0,6.8,3526.0,40.0,0.018260158054459394,0.00020714870169551215,10.0,5.178717542387806e-05
2059,Shasta County,CA,2020-12,309388.0,380.0,7.8,2667.0,43.0,0.014989461851903892,0.00024167486300407474,2.0,1.4987588403353472e-05
2060,Imperial County,CA,2020-12,251045.0,73.0,17.5,6725.0,127.0,0.03509019092194585,0.0006626697765185313,4.0,2.0871489024205706e-05
2061,Kings County,CA,2020-12,263181.0,133.0,10.6,4997.0,42.0,0.03194114187824398,0.00026846667178031765,4.0,2.982963019781306e-05
2062,Madera County,CA,2020-12,312232.0,319.0,9.4,4578.0,39.0,0.028596593145063055,0.00024361448944024887,4.0,2.4986101481051167e-05
2063,Napa County,CA,2020-12,759172.0,248.0,7.5,2735.0,10.0,0.0195843954973792,7.160656488986911e-05,5.0,3.580328244493456e-05
2064,Humboldt County,CA,2020-12,352384.0,141.0,7.4,893.0,13.0,0.00665930886366687,9.694402601082792e-05,4.0,3.480041959363054e-05
2065,Nevada County,CA,2020-12,543689.0,420.0,6.7,1247.0,43.0,0.012632965251747544,0.00043561949143957034,2.0,2.0261371694863742e-05
2066,Sutter County,CA,2020-12,354161.0,80.0,9.9,2823.0,50.0,0.026695792788447897,0.00047282665229273635,2.0,1.8913066091709457e-05
2067,Mendocino County,CA,2020-12,449442.0,173.0,7.7,936.0,5.0,0.010583566073790978,5.653614355657572e-05,6.0,6.784337226789084e-05
2068,Yuba County,CA,2020-12,318484.0,94.0,9.8,1795.0,10.0,0.022638415941480635,0.0001261193088661874,3.0,3.783579265985622e-05
2069,Lake County,CA,2020-12,275100.0,268.0,8.8,947.0,8.0,0.01459820258667201,0.00012332166915879206,2.0,3.0830417289698016e-05
2070,Tehama County,CA,2020-12,256506.0,234.0,8.0,1367.0,12.0,0.020748273506868035,0.00018213553919708587,1.0,1.5177961599757153e-05
2071,Tuolumne County,CA,2020-12,,230.0,9.0,1793.0,18.0,0.03424958453515692,0.0003438329735821667,16.0,0.00030562930985081474
2072,San Benito County,CA,2020-12,668895.0,41.0,8.5,1913.0,14.0,0.029880353628440225,0.00021867483052700633,1.0,1.5619630751929024e-05
2073,Calaveras County,CA,2020-12,365725.0,237.0,6.8,671.0,6.0,0.015150488834699357,0.000135473819684346,14.0,0.0003161055792634739
2074,Siskiyou County,CA,2020-12,223841.0,126.0,9.5,334.0,6.0,0.007598507598507598,0.00013650013650013648,0.0,0.0
2075,Amador County,CA,2020-12,347868.0,126.0,8.1,1841.0,9.0,0.04777970984402169,0.00023357815784692845,4.0,0.00010381251459863486
2076,Lassen County,CA,2020-12,182930.0,83.0,6.7,2145.0,7.0,0.07134541826043572,0.0002328288707799767,5.0,0.00016630633627141194
2077,Del Norte County,CA,2020-12,269284.0,100.0,9.0,393.0,1.0,0.014260831700413673,3.628710356339357e-05,1.0,3.628710356339357e-05
2078,Glenn County,CA,2020-12,263690.0,44.0,7.6,601.0,5.0,0.020478397165053838,0.00017036936077415837,0.0,0.0
2079,Colusa County,CA,2020-12,262274.0,39.0,14.0,528.0,2.0,0.02337007037578011,8.852299384765193e-05,0.0,0.0
2080,Plumas County,CA,2020-12,287919.0,162.0,10.4,244.0,4.0,0.012844133284202773,0.00021055956203611096,0.0,0.0
2081,Inyo County,CA,2020-12,375631.0,28.0,6.7,387.0,10.0,0.020972199642334582,0.0005419173034194981,1.0,5.419173034194982e-05
2082,Mariposa County,CA,2020-12,309597.0,76.0,10.8,123.0,1.0,0.006912053947738128,5.6195560550716494e-05,5.0,0.0003184415097873935
2083,Mono County,CA,2020-12,489221.0,64.0,9.1,324.0,0.0,0.023207506625599884,0.0,1.0,7.162810686913545e-05
2084,Trinity County,CA,2020-12,288833.0,126.0,7.6,133.0,3.0,0.009959562677849332,0.00022465178972592482,0.0,0.0
2085,Modoc County,CA,2020-12,137719.0,51.0,8.3,138.0,0.0,0.014564643799472296,0.0,1.0,0.00010554089709762533
2086,Sierra County,CA,2020-12,257945.0,25.0,7.0,17.0,0.0,0.005457463884430176,0.0,0.0,0.0
2087,Alpine County,CA,2020-12,418219.0,31.0,7.7,15.0,0.0,0.013428827215756492,0.0,0.0,0.0
2088,Los Angeles County,CA,2021-01,710177.0,7863.0,11.2,285827.0,7631.0,0.027865016982113775,0.0007439393220042547,171039.0,0.01667447066912067
2089,San Diego County,CA,2021-01,688322.0,2372.0,8.0,72525.0,1196.0,0.021518102502419582,0.00035485212813366184,64686.0,0.019192476027206893
2090,Orange County,CA,2021-01,815817.0,2582.0,7.3,59821.0,1599.0,0.018528929208717685,0.0004952735294418275,52978.0,0.016409381515177703
2091,Riverside County,CA,2021-01,446044.0,2870.0,8.6,72410.0,1366.0,0.029337822534737625,0.0005534520864860046,27468.0,0.011129005791799082
2092,San Bernardino County,CA,2021-01,404974.0,1845.0,8.6,60516.0,1557.0,0.02729144700229729,0.0007021743502970599,33359.0,0.015044510127034798
2093,Santa Clara County,CA,2021-01,1346815.0,941.0,5.7,26811.0,544.0,0.013626349052264577,0.0002764810668916463,39149.0,0.019896980308347568
2094,Alameda County,CA,2021-01,978521.0,861.0,7.2,19092.0,332.0,0.011324609137272623,0.0001969290924771901,29300.0,0.017379585571029133
2095,Sacramento County,CA,2021-01,440216.0,690.0,8.1,18672.0,314.0,0.011908353130630274,0.0002002582949345493,25198.0,0.016070409285862324
2096,Contra Costa County,CA,2021-01,770443.0,642.0,7.5,15047.0,217.0,0.012970444763765855,0.00018705300151107795,25053.0,0.021595570722843464
2097,Fresno County,CA,2021-01,302645.0,549.0,10.1,18619.0,431.0,0.01803769907200645,0.0004175438154591965,13421.0,0.013001985028486943
2098,Kern County,CA,2021-01,262334.0,960.0,10.8,18279.0,352.0,0.019713108964023764,0.0003796167380784708,7594.0,0.00819051871248095
2099,Ventura County,CA,2021-01,672869.0,551.0,7.4,26558.0,383.0,0.031144055622593814,0.0004491367310585671,15439.0,0.01810580003994935
2100,San Francisco County,CA,2021-01,1406124.0,868.0,6.2,7045.0,167.0,0.007895503653561661,0.00018716098085802655,19307.0,0.021637826691173163
2101,San Mateo County,CA,2021-01,1455465.0,524.0,5.7,9776.0,190.0,0.012565536548153539,0.000244215624401511,16612.0,0.021352586093505474
2102,San Joaquin County,CA,2021-01,428840.0,344.0,10.0,13809.0,325.0,0.017646269543604525,0.00041531157952577814,10710.0,0.013686113897603333
2103,Stanislaus County,CA,2021-01,370499.0,313.0,9.4,10340.0,164.0,0.018388662340410776,0.00029165770056357516,6985.0,0.012422128283149828
2104,Sonoma County,CA,2021-01,702055.0,563.0,7.1,5696.0,67.0,0.011468425588119224,0.0001348989667141833,10826.0,0.02179859919839143
2105,Tulare County,CA,2021-01,259899.0,367.0,11.5,9509.0,202.0,0.01962953864700892,0.0004169909356079293,5309.0,0.010959430084863843
2106,Santa Barbara County,CA,2021-01,711238.0,501.0,7.8,10176.0,170.0,0.02229755046858601,0.00037250231718353197,7222.0,0.015824774909996845
2107,Monterey County,CA,2021-01,665198.0,317.0,11.5,9763.0,222.0,0.021756861556563832,0.0004947273651087954,6326.0,0.014097501403956056
2108,Solano County,CA,2021-01,491162.0,218.0,8.6,7340.0,79.0,0.01652204252062442,0.00017782579824650256,9603.0,0.021615963804571706
2109,Placer County,CA,2021-01,570122.0,398.0,6.0,3961.0,74.0,0.009891767432335913,0.00018479949255058265,7676.0,0.019169201416463135
2110,San Luis Obispo County,CA,2021-01,685329.0,388.0,6.8,5898.0,106.0,0.02115024635841384,0.00038011632994097434,6789.0,0.02434657046615653
2111,Santa Cruz County,CA,2021-01,967046.0,174.0,8.7,4237.0,61.0,0.015463560085985716,0.00022262854973923265,5147.0,0.01878595663974442
2112,Merced County,CA,2021-01,318220.0,254.0,11.6,6307.0,102.0,0.021943497320993672,0.0003548813582910027,2326.0,0.008095006146637924
2113,Marin County,CA,2021-01,1311855.0,219.0,5.4,2245.0,46.0,0.00860812883435583,0.0001763803680981595,5905.0,0.022641871165644176
2114,Butte County,CA,2021-01,354950.0,261.0,8.1,2442.0,40.0,0.011213717287584548,0.0001836808728515078,4979.0,0.022865207322131872
2115,Yolo County,CA,2021-01,514405.0,125.0,7.0,3003.0,50.0,0.013429511832996444,0.00022360159562098635,4312.0,0.019283401606353865
2116,El Dorado County,CA,2021-01,548548.0,307.0,6.9,1886.0,49.0,0.0097670612849434,0.0002537571595770024,3704.0,0.019185422255366038
2117,Shasta County,CA,2021-01,312168.0,314.0,7.9,1791.0,55.0,0.010066039061402276,0.0003091190108191654,2512.0,0.014122055173059811
2118,Imperial County,CA,2021-01,252347.0,73.0,16.5,2871.0,167.0,0.014980511247123646,0.0008713846667605879,1716.0,0.008953868791384252
2119,Kings County,CA,2021-01,267132.0,119.0,10.9,4117.0,67.0,0.026316125898084942,0.0004282682621257447,1124.0,0.007186810189801676
2120,Madera County,CA,2021-01,313258.0,279.0,9.8,3292.0,41.0,0.020563561518905107,0.00025610754018077445,1433.0,0.008953353030709989
2121,Napa County,CA,2021-01,773603.0,225.0,8.8,2199.0,33.0,0.01574628361928222,0.00023630166413656805,4037.0,0.02890995713153652
2122,Humboldt County,CA,2021-01,354511.0,123.0,7.4,930.0,6.0,0.006935226476159225,4.474339662038211e-05,2872.0,0.021417172515622904
2123,Nevada County,CA,2021-01,556323.0,351.0,6.7,780.0,12.0,0.007901934960996861,0.00012156823016918243,1087.0,0.011015432411440906
2124,Sutter County,CA,2021-01,356129.0,57.0,10.4,1613.0,35.0,0.015253387802963677,0.0003309786566049155,1372.0,0.012977515516594658
2125,Mendocino County,CA,2021-01,449204.0,145.0,7.7,750.0,11.0,0.008480421533486356,0.00012437951582446656,1847.0,0.020884451429799108
2126,Yuba County,CA,2021-01,320577.0,68.0,10.1,1077.0,17.0,0.013583049564888386,0.00021440282507251854,624.0,0.007874048850212315
2127,Lake County,CA,2021-01,277913.0,249.0,8.9,853.0,18.0,0.013149172974056201,0.0002774737556072821,1042.0,0.016072924213695924
2128,Tehama County,CA,2021-01,257306.0,202.0,8.1,1073.0,10.0,0.01628595279653942,0.00015177961599757155,508.0,0.0077205231337431285
2129,Tuolumne County,CA,2021-01,307706.0,196.0,9.2,539.0,17.0,0.010295887375599317,0.0003247311417164906,1063.0,0.020317981827790647
2130,San Benito County,CA,2021-01,669575.0,34.0,8.9,1485.0,22.0,0.0231951516666146,0.0003436318765424384,882.0,0.013786927410369335
2131,Calaveras County,CA,2021-01,371096.0,186.0,7.0,548.0,14.0,0.01237327553117027,0.000316105579263474,657.0,0.014841909578751691
2132,Siskiyou County,CA,2021-01,227882.0,107.0,9.9,275.0,1.0,0.0062562562562562575,2.275002275002275e-05,567.0,0.0128992628992629
2133,Amador County,CA,2021-01,354109.0,102.0,8.3,580.0,12.0,0.015052814616802057,0.0003114375437959046,695.0,0.018054726497279256
2134,Lassen County,CA,2021-01,186348.0,66.0,7.0,372.0,5.0,0.01237319141859305,0.00016630633627141194,196.0,0.0065192083818393495
2135,Del Norte County,CA,2021-01,275142.0,77.0,9.0,99.0,1.0,0.003592423252775963,3.628710356339357e-05,330.0,0.011986839877107686
2136,Glenn County,CA,2021-01,268383.0,40.0,8.0,441.0,6.0,0.015026577620280767,0.00020444323292899004,390.0,0.013288810140384334
