,RegionName,State_x,Date,Price,Housing Inventory,UnemploymentRate,cases,deaths,cases_rate,death_rate,fully_vaccinated,fully_vaccinated_rate
1691,Fresno County,CA,2020-06,277247.0,1033.0,13.5,6669.0,38.0,0.006460788179344272,3.681360785951152e-05,,
1692,Kern County,CA,2020-06,240115.0,1569.0,15.7,6688.0,43.0,0.007212718023490943,4.6373635617540465e-05,,
1693,Ventura County,CA,2020-06,626728.0,1284.0,11.9,2902.0,20.0,0.0034031195653576036,2.3453615198880798e-05,,
1694,San Francisco County,CA,2020-06,1444861.0,1036.0,12.0,1400.0,4.0,0.001569014210785852,4.482897745102434e-06,,
1695,San Mateo County,CA,2020-06,1406162.0,759.0,10.5,1323.0,26.0,0.001700511953069469,3.341898018125941e-05,,
1696,San Joaquin County,CA,2020-06,386978.0,857.0,14.5,4438.0,26.0,0.005671239353647395,3.322492636206224e-05,,
1697,Stanislaus County,CA,2020-06,342992.0,514.0,13.7,3349.0,28.0,0.005955863653581787,4.979521716939087e-05,,
1698,Sonoma County,CA,2020-06,650522.0,1022.0,11.4,908.0,3.0,0.0018281830115892304,6.040252240933582e-06,,
1699,Tulare County,CA,2020-06,239084.0,594.0,15.0,3051.0,41.0,0.006298214576929668,8.463677405903518e-05,,
1700,Santa Barbara County,CA,2020-06,665754.0,1003.0,10.7,2233.0,23.0,0.004892927495710746,5.039737232483078e-05,,
1701,Monterey County,CA,2020-06,619664.0,597.0,12.1,1566.0,4.0,0.0034898335754971793,8.914006578536855e-06,,
1702,Solano County,CA,2020-06,462288.0,461.0,12.9,1297.0,4.0,0.002919494434502707,9.003837885898864e-06,,
1703,Placer County,CA,2020-06,529982.0,1083.0,10.5,710.0,2.0,0.0017730762123096442,4.9945808797454764e-06,,
1704,San Luis Obispo County,CA,2020-06,644585.0,821.0,11.0,519.0,1.0,0.0018611356154657143,3.5860031126507016e-06,,
1705,Santa Cruz County,CA,2020-06,880276.0,406.0,12.2,254.0,1.0,0.0009270106825207391,3.6496483563808627e-06,,
1706,Merced County,CA,2020-06,286643.0,526.0,14.4,1453.0,5.0,0.005055319741145361,1.739614501426484e-05,,
1707,Marin County,CA,2020-06,1212281.0,454.0,10.0,2540.0,6.0,0.009739263803680983,2.3006134969325155e-05,,
1708,Butte County,CA,2020-06,330489.0,377.0,11.6,228.0,2.0,0.0010469809752535943,9.184043642575389e-06,,
1709,Yolo County,CA,2020-06,480806.0,291.0,9.8,518.0,2.0,0.0023165125306334185,8.944063824839454e-06,,
1710,El Dorado County,CA,2020-06,471103.0,849.0,12.0,184.0,0.0,0.0009528840277993559,0.0,,
1711,Shasta County,CA,2020-06,286367.0,550.0,10.6,160.0,3.0,0.0008992553042012082,1.6861036953772656e-05,,
1712,Imperial County,CA,2020-06,226243.0,106.0,26.5,4387.0,110.0,0.022890805587297607,0.0005739659481656567,,
1713,Kings County,CA,2020-06,245758.0,178.0,13.3,1556.0,28.0,0.009946050983099385,0.0001789777811868784,,
1714,Madera County,CA,2020-06,295615.0,543.0,12.9,741.0,5.0,0.004628675299364728,3.123262685131396e-05,,
1715,Napa County,CA,2020-06,703362.0,394.0,12.4,339.0,1.0,0.0024274625497665626,7.160656488986911e-06,,
1716,Humboldt County,CA,2020-06,330526.0,240.0,11.5,47.0,1.0,0.0003504899401929933,7.457232770063685e-06,,
1717,Nevada County,CA,2020-06,473851.0,696.0,11.2,108.0,0.0,0.001094114071522642,0.0,,
1718,Sutter County,CA,2020-06,329424.0,131.0,12.8,196.0,1.0,0.0018534804769875272,9.456533045854729e-06,,
1719,Mendocino County,CA,2020-06,405941.0,326.0,12.0,58.0,0.0,0.0006558192652562784,0.0,,
1720,Yuba County,CA,2020-06,299274.0,172.0,12.7,75.0,0.0,0.0009458948164964055,0.0,,
1721,Lake County,CA,2020-06,251631.0,397.0,12.3,63.0,0.0,0.0009711581446254873,0.0,,
1722,Tehama County,CA,2020-06,246465.0,249.0,10.7,94.0,0.0,0.0014267283903771724,0.0,,
1723,Tuolumne County,CA,2020-06,,380.0,13.9,47.0,0.0,0.0008977860976867682,0.0,,
1724,San Benito County,CA,2020-06,635236.0,102.0,12.7,202.0,1.0,0.0031551654118896627,1.5619630751929024e-05,,
1725,Calaveras County,CA,2020-06,335996.0,462.0,10.0,40.0,0.0,0.0009031587978956399,0.0,,
1726,Siskiyou County,CA,2020-06,216803.0,220.0,10.9,23.0,0.0,0.0005232505232505234,0.0,,
1727,Amador County,CA,2020-06,325837.0,232.0,12.1,24.0,0.0,0.0006228750875918092,0.0,,
1728,Lassen County,CA,2020-06,176888.0,123.0,8.3,238.0,0.0,0.007916181606519208,0.0,,
1729,Del Norte County,CA,2020-06,274165.0,105.0,11.6,14.0,0.0,0.00050801944988751,0.0,,
1730,Glenn County,CA,2020-06,255112.0,56.0,10.5,145.0,0.0,0.004940711462450593,0.0,,
1731,Colusa County,CA,2020-06,254219.0,36.0,16.2,85.0,0.0,0.0037622272385252073,0.0,,
1732,Plumas County,CA,2020-06,278446.0,346.0,10.8,8.0,0.0,0.0004211191240722219,0.0,,
1733,Inyo County,CA,2020-06,369423.0,42.0,10.4,14.0,0.0,0.0007586842247872973,0.0,,
1734,Mariposa County,CA,2020-06,300676.0,111.0,14.2,18.0,0.0,0.001011520089912897,0.0,,
1735,Mono County,CA,2020-06,473201.0,202.0,21.0,10.0,0.0,0.0007162810686913545,0.0,,
1736,Trinity County,CA,2020-06,281914.0,180.0,8.9,12.0,0.0,0.0008986071589036993,0.0,,
1737,Modoc County,CA,2020-06,133567.0,56.0,8.7,1.0,0.0,0.00010554089709762533,0.0,,
1738,Sierra County,CA,2020-06,247747.0,44.0,9.5,0.0,0.0,0.0,0.0,,
1739,Alpine County,CA,2020-06,418594.0,48.0,19.6,0.0,0.0,0.0,0.0,,
